Date,Price,Open,High,Low,Vol.Change %,True Range,Max_Range,Min_Range,Simple Moving Average ,Del C,Output(3 Days)
28-10-2020,1.2981,1.3046,1.3065,1.2917,-0.48%,0.0241,1.3178,1.2862,1.56069,-0.00180000000000113,1.2912
29-10-2020,1.2926,1.2983,1.3027,1.2881,-0.42%,0.0241,1.3178,1.2862,1.56087,0.00810000000000066,1.3058
30-10-2020,1.2941,1.2929,1.2989,1.2898,0.12%,0.0241,1.3178,1.2862,1.56006,0.000899999999999679,1.2985
02-11-2020,1.2912,1.2946,1.2954,1.2853,-0.22%,0.0241,1.3178,1.2863,1.55997,0.00640000000000107,1.3142
03-11-2020,1.3058,1.2916,1.308,1.2903,1.13%,0.0241,1.3178,1.2863,1.55933,0,1.3156
04-11-2020,1.2985,1.306,1.314,1.2914,-0.56%,0.0241,1.3178,1.2881,1.55933,-0.0145,1.3163
05-11-2020,1.3142,1.2989,1.3155,1.293,1.21%,0.0241,1.3178,1.2881,1.56078,-0.00370000000000026,1.3271
06-11-2020,1.3156,1.3144,1.3178,1.3092,0.11%,0.0241,1.3178,1.2853,1.56115,-0.0198999999999998,1.3221
09-11-2020,1.3163,1.3163,1.3209,1.3118,0.05%,0.0226,1.3178,1.2853,1.56314,-0.00120000000000076,1.3114
10-11-2020,1.3271,1.3166,1.3278,1.3155,0.82%,0.0226,1.3209,1.2853,1.56326,-0.0083000000000002,1.3186
11-11-2020,1.3221,1.327,1.331,1.3189,-0.38%,0.0226,1.3278,1.2853,1.56409,-0.0221999999999998,1.3191
12-11-2020,1.3114,1.3222,1.323,1.3105,-0.81%,0.0226,1.331,1.2853,1.56631,-0.0203000000000007,1.3241
13-11-2020,1.3186,1.3118,1.3203,1.3109,0.55%,0.0226,1.331,1.2853,1.56834,-0.00719999999999921,1.3269
16-11-2020,1.3191,1.3179,1.3243,1.3162,0.04%,0.0226,1.331,1.2853,1.56906,-0.0196000000000005,1.3261
17-11-2020,1.3241,1.3195,1.3274,1.3187,0.38%,0.0226,1.331,1.2853,1.57102,-0.0266000000000002,1.3282
18-11-2020,1.3269,1.3244,1.3313,1.3242,0.21%,0.0226,1.331,1.2853,1.57368,-0.0297999999999998,1.3323
19-11-2020,1.3261,1.3275,1.3281,1.3196,-0.06%,0.0226,1.3313,1.2903,1.57666,-0.0358999999999998,1.3356
20-11-2020,1.3282,1.3261,1.3297,1.3245,0.16%,0.0226,1.3313,1.2914,1.58025,-0.0200999999999993,1.3382
23-11-2020,1.3323,1.3274,1.3398,1.3263,0.31%,0.0225,1.3313,1.293,1.58226,-0.0285000000000011,1.3355
24-11-2020,1.3356,1.3325,1.3382,1.3292,0.25%,0.0135000000000001,1.3398,1.3092,1.58511,-0.0180999999999987,1.3314
25-11-2020,1.3382,1.3362,1.3395,1.3304,0.19%,0.0135000000000001,1.3398,1.3105,1.58692,-0.0198999999999998,1.3321
26-11-2020,1.3355,1.3376,1.3399,1.3321,-0.20%,0.0135000000000001,1.3398,1.3105,1.58891,-0.0210000000000008,1.3415
27-11-2020,1.3314,1.3356,1.3383,1.3288,-0.31%,0.0135000000000001,1.3399,1.3105,1.59101,-0.0085999999999995,1.3363
30-11-2020,1.3321,1.3314,1.3386,1.3304,0.05%,0.0135000000000001,1.3399,1.3105,1.59187,-0.00919999999999988,1.3452
01-12-2020,1.3415,1.3325,1.3442,1.3314,0.71%,0.0135000000000001,1.3399,1.3109,1.59279,-0.0206999999999997,1.3437
02-12-2020,1.3363,1.3423,1.3442,1.3287,-0.39%,0.0135000000000001,1.3442,1.3162,1.59486,-0.0244,1.3376
03-12-2020,1.3452,1.3361,1.35,1.3353,0.67%,0.0155000000000001,1.3442,1.3187,1.5973,-0.0166000000000004,1.3353
04-12-2020,1.3437,1.3447,1.3541,1.3411,-0.11%,0.0155000000000001,1.35,1.3196,1.59896,-0.0202999999999989,1.3396
07-12-2020,1.3376,1.3449,1.3449,1.3225,-0.45%,0.0155000000000001,1.3541,1.3196,1.60099,-0.0174000000000021,1.3293
08-12-2020,1.3353,1.3378,1.3393,1.329,-0.17%,0.0224,1.3541,1.3245,1.60273,-0.0117000000000012,1.3223
09-12-2020,1.3396,1.3355,1.3478,1.335,0.32%,0.0224,1.3541,1.3263,1.6039,-0.00809999999999889,1.3322
10-12-2020,1.3293,1.3403,1.3414,1.3246,-0.77%,0.0224,1.3541,1.3287,1.60471,-0.00779999999999959,1.3461
11-12-2020,1.3223,1.3296,1.3326,1.3134,-0.53%,0.0224,1.3541,1.3225,1.60549,0.00659999999999883,1.3507
14-12-2020,1.3322,1.3281,1.3447,1.3274,0.75%,0.0224,1.3541,1.3225,1.60483,0.00950000000000273,1.3582
15-12-2020,1.3461,1.3323,1.347,1.328,1.04%,0.0224,1.3541,1.3225,1.60388,0.00329999999999941,1.352
16-12-2020,1.3507,1.346,1.3554,1.3434,0.34%,0.0224,1.3541,1.3225,1.60355,-0.0146000000000015,1.3463
17-12-2020,1.3582,1.351,1.3626,1.3494,0.56%,0.0224,1.3554,1.3134,1.60501,-0.0184999999999995,1.336
18-12-2020,1.352,1.3586,1.3592,1.3471,-0.46%,0.0224,1.3626,1.3134,1.60686,-0.0163000000000011,1.3492
21-12-2020,1.3463,1.3475,1.3498,1.3189,-0.42%,0.0224,1.3626,1.3134,1.60849,-0.0113999999999983,1.3555
22-12-2020,1.336,1.3465,1.347,1.3304,-0.77%,0.0309000000000002,1.3626,1.3134,1.60963,-0.00179999999999936,1.3548
23-12-2020,1.3492,1.3362,1.3572,1.3352,0.99%,0.0309000000000002,1.3626,1.3134,1.60981,0.00869999999999749,1.3449
24-12-2020,1.3555,1.3496,1.3621,1.3489,0.47%,0.0309000000000002,1.3626,1.3134,1.60894,-0.0117999999999974,1.35
25-12-2020,1.3548,1.3557,1.3591,1.355,-0.05%,0.0309000000000002,1.3626,1.3134,1.61012,-0.0202000000000027,1.3622
28-12-2020,1.3449,1.3546,1.3577,1.3429,-0.73%,0.0309000000000002,1.3626,1.3134,1.61214,-0.0142999999999986,1.3673
29-12-2020,1.35,1.345,1.3524,1.3447,0.38%,0.0309000000000002,1.3626,1.3134,1.61357,-0.0153999999999996,1.3671
30-12-2020,1.3622,1.3503,1.3627,1.3493,0.90%,0.0309000000000002,1.3626,1.3189,1.61511,-0.0222000000000016,1.3569
31-12-2020,1.3673,1.3624,1.3687,1.3605,0.37%,0.0309000000000002,1.3627,1.3189,1.61733,-0.0300999999999974,1.3624
01-01-2021,1.3671,1.3672,1.3683,1.3672,-0.01%,0.0309000000000002,1.3687,1.3189,1.62034,-0.0212000000000003,1.3607
04-01-2021,1.3569,1.3665,1.3705,1.3541,-0.75%,0.0309000000000002,1.3687,1.3189,1.62246,-0.0154999999999994,1.3563
05-01-2021,1.3624,1.3572,1.3642,1.3554,0.41%,0.0309000000000002,1.3705,1.3189,1.62401,0.00139999999999674,1.3563
06-01-2021,1.3607,1.3626,1.3672,1.3539,-0.12%,0.0309000000000002,1.3705,1.3189,1.62387,-0.0150999999999968,1.3514
07-01-2021,1.3563,1.3608,1.3634,1.3532,-0.32%,0.022,1.3705,1.3304,1.62538,-0.0143000000000022,1.3663
08-01-2021,1.3563,1.3565,1.3636,1.3538,0.00%,0.022,1.3705,1.3352,1.62681,-0.0202999999999989,1.3637
11-01-2021,1.3514,1.3567,1.3568,1.3451,-0.36%,0.0164,1.3705,1.3429,1.62884,-0.00710000000000122,1.3687
12-01-2021,1.3663,1.3521,1.3671,1.3504,1.10%,0.0164,1.3705,1.3429,1.62955,0.00359999999999872,1.3586
13-01-2021,1.3637,1.3667,1.3701,1.3612,-0.19%,0.0166999999999999,1.3705,1.3429,1.62919,-0.0121000000000002,1.3584
14-01-2021,1.3687,1.364,1.3711,1.3615,0.37%,0.0166999999999999,1.3705,1.3447,1.6304,-0.0189999999999984,1.3628
15-01-2021,1.3586,1.3688,1.37,1.3571,-0.74%,0.0166999999999999,1.3711,1.3451,1.6323,-0.0184999999999995,1.3653
18-01-2021,1.3584,1.3594,1.3599,1.352,-0.01%,0.0166999999999999,1.3711,1.3451,1.63415,0.00300000000000011,1.3732
19-01-2021,1.3628,1.3587,1.3637,1.3572,0.32%,0.0166999999999999,1.3711,1.3451,1.63385,0.00849999999999795,1.3684
20-01-2021,1.3653,1.3629,1.372,1.3622,0.18%,0.0166999999999999,1.3711,1.3451,1.633,0.00360000000000227,1.3674
21-01-2021,1.3732,1.3655,1.3747,1.365,0.58%,0.0166999999999999,1.372,1.3451,1.63264,-0.00830000000000197,1.3733
22-01-2021,1.3684,1.3733,1.3738,1.3635,-0.35%,0.0166999999999999,1.3747,1.3451,1.63347,-0.0106999999999999,1.3686
25-01-2021,1.3674,1.368,1.3725,1.3649,-0.07%,0.0166999999999999,1.3747,1.3451,1.63454,-0.00719999999999743,1.3718
26-01-2021,1.3733,1.3674,1.3745,1.3609,0.43%,0.0166999999999999,1.3747,1.3451,1.63526,-0.010900000000003,1.3702
27-01-2021,1.3686,1.3736,1.3761,1.3658,-0.34%,0.0166999999999999,1.3747,1.3451,1.63635,-0.0168999999999997,1.3661
28-01-2021,1.3718,1.3688,1.3747,1.3629,0.23%,0.0166999999999999,1.3761,1.3504,1.63804,-0.0167000000000002,1.3665
29-01-2021,1.3702,1.3721,1.3752,1.3657,-0.12%,0.0136000000000001,1.3761,1.352,1.63971,-0.00539999999999807,1.3644
01-02-2021,1.3661,1.3713,1.3759,1.3656,-0.30%,0.0136000000000001,1.3761,1.352,1.64025,-0.00730000000000075,1.367
02-02-2021,1.3665,1.3664,1.3712,1.3611,0.03%,0.0136000000000001,1.3761,1.352,1.64098,0.00240000000000151,1.3733
03-02-2021,1.3644,1.3667,1.3685,1.3619,-0.15%,0.0136000000000001,1.3761,1.352,1.64074,-0.00730000000000075,1.3738
04-02-2021,1.367,1.3646,1.3699,1.3566,0.19%,0.0136000000000001,1.3761,1.3572,1.64147,-0.00590000000000046,1.3814
05-02-2021,1.3733,1.3672,1.3742,1.366,0.46%,0.0136000000000001,1.3761,1.3609,1.64206,-0.00430000000000064,1.3828
08-02-2021,1.3738,1.3729,1.375,1.368,0.04%,0.0136000000000001,1.3761,1.3609,1.64249,-0.00740000000000052,1.3815
09-02-2021,1.3814,1.3741,1.3821,1.3736,0.55%,0.0136000000000001,1.3761,1.3609,1.64323,-0.000799999999998136,1.3844
10-02-2021,1.3828,1.3816,1.3867,1.3802,0.10%,0.0136000000000001,1.3821,1.3566,1.64331,-0.0136000000000003,1.3903
11-02-2021,1.3815,1.3832,1.386,1.38,-0.09%,0.0136000000000001,1.3867,1.3566,1.64467,-0.0157999999999987,1.3901
12-02-2021,1.3844,1.3816,1.3864,1.3774,0.21%,0.0132999999999999,1.3867,1.3566,1.64625,-0.00800000000000267,1.3853
15-02-2021,1.3903,1.3846,1.392,1.3846,0.43%,0.0132999999999999,1.3867,1.3566,1.64705,-0.0157999999999987,1.3971
16-02-2021,1.3901,1.3903,1.3952,1.3868,-0.01%,0.0132999999999999,1.392,1.3566,1.64863,-0.0182000000000002,1.4014
17-02-2021,1.3853,1.3902,1.3912,1.3829,-0.35%,0.0132999999999999,1.3952,1.3566,1.65045,-0.0188999999999986,1.4061
18-02-2021,1.3971,1.3853,1.3987,1.3839,0.85%,0.0132999999999999,1.3952,1.3566,1.65234,-0.0189000000000021,1.411
19-02-2021,1.4014,1.3975,1.4037,1.3951,0.31%,0.0148000000000001,1.3987,1.3566,1.65423,-0.0307999999999993,1.4139
22-02-2021,1.4061,1.4015,1.4087,1.398,0.34%,0.0148000000000001,1.4037,1.3566,1.65731,-0.0368999999999993,1.4013
23-02-2021,1.411,1.4063,1.4117,1.4054,0.35%,0.0148000000000001,1.4087,1.366,1.661,-0.0391000000000012,1.3932
24-02-2021,1.4139,1.411,1.4237,1.4081,0.21%,0.0148000000000001,1.4117,1.368,1.66491,-0.0381,1.3922
25-02-2021,1.4013,1.4136,1.4182,1.4,-0.89%,0.0156000000000001,1.4237,1.3736,1.66872,-0.0395000000000003,1.3953
26-02-2021,1.3932,1.4015,1.4028,1.3887,-0.58%,0.0182,1.4237,1.3774,1.67267,-0.0198999999999998,1.3953
01-03-2021,1.3922,1.3939,1.4,1.3903,-0.07%,0.0182,1.4237,1.3774,1.67466,-0.0106999999999999,1.3894
02-03-2021,1.3953,1.3923,1.3978,1.3858,0.22%,0.0182,1.4237,1.3774,1.67573,-0.0106999999999999,1.3841
03-03-2021,1.3953,1.3953,1.4008,1.392,0.00%,0.0182,1.4237,1.3829,1.6768,-0.0106999999999999,1.3824
04-03-2021,1.3894,1.3954,1.4017,1.3879,-0.42%,0.0182,1.4237,1.3829,1.67787,-0.00509999999999877,1.3893
05-03-2021,1.3841,1.3896,1.3908,1.3779,-0.38%,0.0182,1.4237,1.3829,1.67838,0.000599999999998602,1.393
08-03-2021,1.3824,1.3837,1.3866,1.38,-0.12%,0.0182,1.4237,1.3839,1.67832,0.00159999999999982,1.399
09-03-2021,1.3893,1.3827,1.3927,1.3801,0.50%,0.0182,1.4237,1.3858,1.67816,0.014800000000001,1.3922
10-03-2021,1.393,1.3893,1.3939,1.3845,0.27%,0.0182,1.4237,1.3858,1.67668,0.0122,1.3893
11-03-2021,1.399,1.3934,1.3995,1.3917,0.43%,0.0182,1.4237,1.3779,1.67546,0.0128999999999984,1.3887
12-03-2021,1.3922,1.3989,1.4006,1.3863,-0.49%,0.0182,1.4237,1.3779,1.67417,0.0121000000000002,1.3963
15-03-2021,1.3893,1.392,1.3951,1.3851,-0.21%,0.0182,1.4182,1.3779,1.67296,0.021600000000003,1.392
16-03-2021,1.3887,1.3899,1.3908,1.3808,-0.04%,0.0143,1.4028,1.3779,1.6708,0.0115999999999978,1.3868
17-03-2021,1.3963,1.389,1.3972,1.3851,0.55%,0.0143,1.4017,1.3779,1.66964,0.00489999999999924,1.3863
18-03-2021,1.392,1.3968,1.4002,1.3896,-0.31%,0.0143,1.4017,1.3779,1.66915,-0.00449999999999662,1.375
19-03-2021,1.3868,1.3924,1.3959,1.383,-0.37%,0.0143,1.4017,1.3779,1.6696,0.00289999999999679,1.3683
22-03-2021,1.3863,1.3866,1.3878,1.3817,-0.04%,0.0143,1.4017,1.3779,1.66931,0.00880000000000081,1.3732
23-03-2021,1.375,1.3863,1.3868,1.374,-0.82%,0.0143,1.4006,1.3779,1.66843,0.00329999999999941,1.3787
24-03-2021,1.3683,1.3752,1.3762,1.3673,-0.49%,0.0143,1.4006,1.38,1.6681,0.00850000000000151,1.3759
25-03-2021,1.3732,1.3687,1.3747,1.367,0.36%,0.0143,1.4006,1.3801,1.66725,0.0139999999999993,1.3739
26-03-2021,1.3787,1.3731,1.3814,1.3728,0.40%,0.0143,1.4006,1.3808,1.66585,0.0162000000000013,1.3779
29-03-2021,1.3759,1.3793,1.3848,1.3756,-0.20%,0.0143,1.4006,1.374,1.66423,0.0140999999999991,1.383
30-03-2021,1.3739,1.3763,1.3785,1.3706,-0.15%,0.0143,1.4006,1.3673,1.66282,0.0226000000000006,1.3829
31-03-2021,1.3779,1.374,1.3813,1.3715,0.29%,0.0128999999999999,1.4002,1.367,1.66056,0.0179999999999971,1.3897
01-04-2021,1.383,1.3781,1.3837,1.3745,0.37%,0.0128999999999999,1.4002,1.367,1.65876,0.0118000000000009,1.3823
02-04-2021,1.3829,1.3833,1.3854,1.3813,-0.01%,0.0128999999999999,1.4002,1.367,1.65758,0.00570000000000093,1.3734
05-04-2021,1.3897,1.3827,1.3915,1.3813,0.49%,0.0128999999999999,1.4002,1.367,1.65701,0.0140999999999991,1.3733
06-04-2021,1.3823,1.3902,1.392,1.3801,-0.53%,0.0128999999999999,1.3959,1.367,1.6556,0.00220000000000198,1.3708
07-04-2021,1.3734,1.3825,1.3841,1.3723,-0.64%,0.0127999999999999,1.392,1.367,1.65538,0.00409999999999755,1.374
08-04-2021,1.3733,1.3736,1.3783,1.3719,-0.01%,0.0127999999999999,1.392,1.367,1.65497,0.0127000000000024,1.3748
09-04-2021,1.3708,1.3734,1.3751,1.367,-0.18%,0.0118999999999998,1.392,1.367,1.6537,0.00179999999999936,1.3778
12-04-2021,1.374,1.371,1.3778,1.3669,0.23%,0.0118999999999998,1.392,1.367,1.65352,-0.00230000000000175,1.3786
13-04-2021,1.3748,1.374,1.377,1.3694,0.06%,0.0118999999999998,1.392,1.3706,1.65375,-0.000899999999997903,1.383
14-04-2021,1.3778,1.3749,1.3809,1.3748,0.22%,0.0118999999999998,1.392,1.3706,1.65384,0.0044000000000004,1.3983
15-04-2021,1.3786,1.378,1.3809,1.3762,0.06%,0.0118999999999998,1.392,1.367,1.6534,-0.00169999999999959,1.3936
16-04-2021,1.383,1.3784,1.3844,1.3716,0.32%,0.0118999999999998,1.392,1.3669,1.65357,-0.0044000000000004,1.3929
19-04-2021,1.3983,1.3827,1.3994,1.3809,1.11%,0.0128000000000001,1.392,1.3669,1.65401,-0.00459999999999994,1.3836
20-04-2021,1.3936,1.3987,1.401,1.3925,-0.34%,0.0185,1.3994,1.3669,1.65447,-0.0153999999999996,1.3874
21-04-2021,1.3929,1.3937,1.3951,1.3886,-0.05%,0.0185,1.401,1.3669,1.65601,-0.0110000000000028,1.3896
22-04-2021,1.3836,1.3931,1.3951,1.3823,-0.67%,0.0185,1.401,1.3669,1.65711,-0.00290000000000035,1.3912
23-04-2021,1.3874,1.3838,1.3896,1.3834,0.27%,0.0185,1.401,1.3669,1.6574,-0.00129999999999697,1.3932
26-04-2021,1.3896,1.3873,1.393,1.3864,0.16%,0.0185,1.401,1.3669,1.65753,-0.0137,1.394
27-04-2021,1.3912,1.3898,1.3924,1.3858,0.12%,0.0185,1.401,1.3669,1.6589,-0.0164000000000009,1.3814
28-04-2021,1.3932,1.3916,1.3951,1.386,0.14%,0.0185,1.401,1.3669,1.66054,-0.0206000000000017,1.3909
29-04-2021,1.394,1.3938,1.3978,1.3931,0.06%,0.0185,1.401,1.3694,1.6626,-0.0198,1.3885
30-04-2021,1.3814,1.3942,1.3959,1.3801,-0.90%,0.0185,1.401,1.3716,1.66458,-0.0192999999999977,1.3903
03-05-2021,1.3909,1.3827,1.3932,1.38,0.69%,0.0185,1.401,1.3716,1.66651,-0.0046999999999997,1.3885
04-05-2021,1.3885,1.3911,1.3916,1.3837,-0.17%,0.0185,1.401,1.3716,1.66698,-0.0127000000000024,1.3972
05-05-2021,1.3903,1.3887,1.3927,1.3874,0.13%,0.0185,1.401,1.3809,1.66825,-0.00600000000000023,1.412
06-05-2021,1.3885,1.3903,1.3942,1.3856,-0.13%,0.0157999999999998,1.401,1.3801,1.66885,0.00840000000000174,1.4141
07-05-2021,1.3972,1.3887,1.4007,1.3886,0.63%,0.0157999999999998,1.3978,1.38,1.66801,0.00499999999999901,1.4052
10-05-2021,1.412,1.398,1.4159,1.3978,1.06%,0.0157999999999998,1.4007,1.38,1.66751,-0.00489999999999924,1.405
11-05-2021,1.4141,1.4117,1.4167,1.4103,0.15%,0.0181,1.4159,1.38,1.668,-0.0278999999999989,1.4096
12-05-2021,1.4052,1.4141,1.4155,1.405,-0.63%,0.0181,1.4167,1.38,1.67079,-0.0268000000000015,1.4134
13-05-2021,1.405,1.4054,1.4079,1.4004,-0.01%,0.0181,1.4167,1.38,1.67347,-0.0155999999999992,1.4187
14-05-2021,1.4096,1.4052,1.4112,1.4036,0.33%,0.0181,1.4167,1.38,1.67503,-0.0136000000000003,1.4113
17-05-2021,1.4134,1.409,1.4147,1.4076,0.27%,0.0181,1.4167,1.38,1.67639,-0.0152000000000001,1.4189
18-05-2021,1.4187,1.4131,1.422,1.4129,0.37%,0.0181,1.4167,1.38,1.67791,-0.0189000000000021,1.4147
19-05-2021,1.4113,1.419,1.4202,1.41,-0.52%,0.0181,1.422,1.38,1.6798,-0.0362999999999971,1.4155
20-05-2021,1.4189,1.411,1.4194,1.4101,0.54%,0.0181,1.422,1.3837,1.68343,-0.0198999999999998,1.4151
21-05-2021,1.4147,1.419,1.4234,1.4139,-0.30%,0.0181,1.422,1.3856,1.68542,-0.0303000000000004,1.4118
24-05-2021,1.4155,1.4159,1.4173,1.411,0.06%,0.0181,1.4234,1.3856,1.68845,-0.0256000000000007,1.4205
25-05-2021,1.4151,1.4157,1.4211,1.4116,-0.03%,0.0181,1.4234,1.3886,1.69101,-0.027000000000001,1.4187
26-05-2021,1.4118,1.4153,1.4177,1.4111,-0.23%,0.0181,1.4234,1.3978,1.69371,-0.0172999999999988,1.4209
27-05-2021,1.4205,1.4122,1.422,1.4091,0.62%,0.0105,1.4234,1.4004,1.69544,-0.000499999999998835,1.4146
28-05-2021,1.4187,1.4207,1.4212,1.4136,-0.13%,0.0128999999999999,1.4234,1.4004,1.69549,-0.00660000000000238,1.4168
31-05-2021,1.4209,1.418,1.4218,1.4164,0.16%,0.0128999999999999,1.4234,1.4004,1.69615,-0.0125999999999991,1.4103
01-06-2021,1.4146,1.4213,1.425,1.4146,-0.44%,0.0128999999999999,1.4234,1.4036,1.69741,-0.0161000000000016,1.4154
02-06-2021,1.4168,1.4153,1.4184,1.4111,0.16%,0.0128999999999999,1.425,1.4076,1.69902,-0.00629999999999953,1.4178
03-06-2021,1.4103,1.4171,1.4203,1.4087,-0.46%,0.0128999999999999,1.425,1.4091,1.69965,-0.00399999999999778,1.4155
04-06-2021,1.4154,1.4105,1.4202,1.4082,0.36%,0.0128999999999999,1.425,1.4091,1.70005,0.00849999999999795,1.4118
07-06-2021,1.4178,1.4171,1.4191,1.4111,0.17%,0.0128999999999999,1.425,1.4091,1.6992,-0.00609999999999999,1.4173
08-06-2021,1.4155,1.4183,1.4187,1.4121,-0.16%,0.0128999999999999,1.425,1.4091,1.69981,0.000700000000001921,1.4106
09-06-2021,1.4118,1.4159,1.4191,1.4109,-0.26%,0.0128999999999999,1.425,1.4087,1.69974,0,1.4112
10-06-2021,1.4173,1.4121,1.418,1.4073,0.39%,0.0128999999999999,1.425,1.4082,1.69974,0.00359999999999872,1.408
11-06-2021,1.4106,1.4177,1.4187,1.4095,-0.47%,0.0128999999999999,1.425,1.4082,1.69938,-0.00239999999999796,1.3987
14-06-2021,1.4112,1.4119,1.4124,1.4069,0.04%,0.0128999999999999,1.425,1.4082,1.69962,0.000299999999999301,1.3919
15-06-2021,1.408,1.4114,1.413,1.4033,-0.23%,0.012,1.425,1.4082,1.69959,0.00929999999999964,1.3809
16-06-2021,1.3987,1.4081,1.4133,1.3981,-0.66%,0.012,1.425,1.4073,1.69866,0.00989999999999824,1.3929
17-06-2021,1.3919,1.3988,1.4009,1.3895,-0.49%,0.0152000000000001,1.425,1.4073,1.69767,0.0225000000000009,1.3947
18-06-2021,1.3809,1.3921,1.3945,1.3792,-0.79%,0.0152000000000001,1.4203,1.4069,1.69542,0.0231999999999992,1.3959
21-06-2021,1.3929,1.3811,1.3937,1.3786,0.87%,0.0153000000000001,1.4203,1.4033,1.6931,0.0360000000000014,1.3922
22-06-2021,1.3947,1.3931,1.3965,1.386,0.13%,0.0153000000000001,1.4202,1.3981,1.6895,0.0173999999999985,1.3877
23-06-2021,1.3959,1.3948,1.4002,1.3923,0.09%,0.0153000000000001,1.4191,1.3895,1.68776,0.0223000000000013,1.3883
24-06-2021,1.3922,1.3963,1.3987,1.3889,-0.27%,0.0153000000000001,1.4191,1.3792,1.68553,0.0219999999999985,1.3835
25-06-2021,1.3877,1.3923,1.3937,1.3871,-0.32%,0.0153000000000001,1.4191,1.3786,1.68333,0.0236000000000018,1.3827
28-06-2021,1.3883,1.3884,1.3941,1.387,0.04%,0.0153000000000001,1.4187,1.3786,1.68097,0.0236999999999981,1.3767
29-06-2021,1.3835,1.3885,1.3888,1.3814,-0.35%,0.0153000000000001,1.4187,1.3786,1.6786,0.029200000000003,1.3821
30-06-2021,1.3827,1.3839,1.3873,1.3798,-0.06%,0.0153000000000001,1.4133,1.3786,1.67568,0.0279999999999987,1.3845
01-07-2021,1.3767,1.3829,1.3836,1.3752,-0.43%,0.0153000000000001,1.4133,1.3786,1.67288,0.0285000000000011,1.3799
02-07-2021,1.3821,1.3769,1.3845,1.3732,0.39%,0.0153000000000001,1.4133,1.3786,1.67003,0.0311999999999983,1.38
05-07-2021,1.3845,1.3822,1.3863,1.3817,0.17%,0.0153000000000001,1.4009,1.3786,1.66691,0.0166000000000004,1.3785
06-07-2021,1.3799,1.3844,1.39,1.3772,-0.33%,0.0153000000000001,1.4002,1.3786,1.66525,0.00769999999999982,1.3899
07-07-2021,1.38,1.3801,1.3843,1.3754,0.01%,0.0150999999999999,1.4002,1.3752,1.66448,0.00100000000000122,1.388
08-07-2021,1.3785,1.3801,1.3807,1.3741,-0.11%,0.0127999999999999,1.4002,1.3732,1.66438,0.0129999999999981,1.3808
09-07-2021,1.3899,1.3788,1.3909,1.3756,0.83%,0.0127999999999999,1.4002,1.3732,1.66308,0.0159999999999982,1.3856
12-07-2021,1.388,1.3902,1.3911,1.3838,-0.14%,0.0153000000000001,1.3987,1.3732,1.66148,0.00610000000000355,1.3828
13-07-2021,1.3808,1.3885,1.3907,1.38,-0.52%,0.0153000000000001,1.3941,1.3732,1.66087,0.00379999999999825,1.3772
14-07-2021,1.3856,1.3814,1.3893,1.3801,0.35%,0.0153000000000001,1.3941,1.3732,1.66049,0.00700000000000145,1.3672
15-07-2021,1.3828,1.3858,1.39,1.3805,-0.20%,0.0153000000000001,1.3911,1.3732,1.65979,0.00269999999999726,1.3626
16-07-2021,1.3772,1.383,1.3863,1.3759,-0.40%,0.0153000000000001,1.3911,1.3732,1.65952,0.000900000000001455,1.371
19-07-2021,1.3672,1.3787,1.3787,1.3655,-0.73%,0.0153000000000001,1.3911,1.3732,1.65943,0.00420000000000087,1.3763
20-07-2021,1.3626,1.3678,1.369,1.3571,-0.34%,0.0153000000000001,1.3911,1.3732,1.65901,0.00910000000000011,1.3745
21-07-2021,1.371,1.3629,1.3724,1.3591,0.62%,0.0153000000000001,1.3911,1.3741,1.6581,0.0192999999999977,1.3816
22-07-2021,1.3763,1.3714,1.3787,1.369,0.39%,0.0153000000000001,1.3911,1.3741,1.65617,0.0130000000000017,1.3874
23-07-2021,1.3745,1.3767,1.3781,1.372,-0.13%,0.0153000000000001,1.3911,1.3655,1.65487,0.00339999999999918,1.3898
26-07-2021,1.3816,1.3754,1.3835,1.3736,0.52%,0.0153000000000001,1.3911,1.3571,1.65453,0.0046999999999997,1.3961
27-07-2021,1.3874,1.3818,1.3895,1.3766,0.42%,0.0153000000000001,1.3911,1.3571,1.65406,-0.00300000000000011,1.3901
28-07-2021,1.3898,1.3881,1.3911,1.3844,0.17%,0.0133000000000001,1.3911,1.3571,1.65436,0.00210000000000221,1.3881
29-07-2021,1.3961,1.39,1.3983,1.3895,0.45%,0.0133000000000001,1.3911,1.3571,1.65415,-0.00150000000000006,1.3914
30-07-2021,1.3901,1.3961,1.3985,1.3887,-0.43%,0.0133000000000001,1.3983,1.3571,1.6543,-0.0147000000000013,1.3885
02-08-2021,1.3881,1.3901,1.3934,1.3875,-0.14%,0.0133000000000001,1.3985,1.3571,1.65577,-0.00429999999999708,1.3928
03-08-2021,1.3914,1.3883,1.3939,1.3879,0.24%,0.0133000000000001,1.3985,1.3571,1.6562,-0.00530000000000186,1.3871
04-08-2021,1.3885,1.3916,1.3958,1.3885,-0.21%,0.0133000000000001,1.3985,1.3571,1.65673,-0.0128999999999984,1.3844
05-08-2021,1.3928,1.3889,1.395,1.3872,0.31%,0.0133000000000001,1.3985,1.3571,1.65802,-0.0211000000000006,1.3843
06-08-2021,1.3871,1.393,1.3937,1.386,-0.41%,0.0133000000000001,1.3985,1.3591,1.66013,-0.0301000000000009,1.3872
09-08-2021,1.3844,1.388,1.3895,1.3841,-0.19%,0.0128999999999999,1.3985,1.369,1.66314,-0.0166000000000004,1.3804
